Date,AAPL,D,JNJ,JPM,KO,NVDA,PEP,PG,TSLA,WMT
2015-01-22,0.025682969381759523,-0.006962957171788896,0.018088681645093196,0.029963718423381514,0.009639298954803165,0.017094588895350617,0.015283199903596225,0.00976172115393791,0.025366093948943954,0.0189788435053929
2015-01-23,0.005146912433335327,0.004689414986305674,-0.015149066205389016,-0.01592758847929368,-0.010793294010912002,0.0029014198290546103,-0.0037481411938796783,-0.016951220573179576,-0.0016380356186696048,0.002375267732262781
2015-01-26,0.0010613434516467941,-0.0020249897842958926,0.0005873273644903731,0.0015868217954214136,-0.00718342251091309,-0.004355172244685368,0.0016228784831475425,-0.005566182464300495,0.025795883487268887,0.001355050140054282
2015-01-27,-0.03564061358850904,0.0006333347769219625,-0.0016642900657983658,-0.010091433079525938,-0.0142872297995023,-0.049202627973497,-0.020163682577411406,-0.035103867392087554,-0.002763444831417415,-0.012488544360270533
2015-01-28,0.054992406500712694,-0.014411060194593522,-0.005992766662757892,-0.026139340412920882,-0.011149758007872813,-0.016435849335911596,-0.010392913988322709,-0.015613916767106328,-0.03261671754106088,-0.008144798119740528
2015-01-29,0.03065878133594992,0.0164346186179104,0.008829878880557725,0.01666400977415679,0.004284443565483832,0.0240482720557195,0.003233253400657617,0.006088258223737647,0.028822750890941436,0.010312944673737022
2015-01-30,-0.01474231891361091,-0.028842407469224486,-0.022122284397537533,-0.02344502343236891,-0.022337855008868146,-0.029761172601659867,-0.023708631085837546,-0.016239230892991948,-0.007827891211321799,-0.03173412201361114
2015-02-02,0.01246879415606743,0.010736333846282815,0.006866700968593361,0.019846134668504847,0.010150485102255259,0.021639268863395608,0.016392739515208078,0.009798720894374374,0.03541650455001054,0.008553482979606859
2015-02-03,0.00016868577646586113,0.011004949229561639,0.016036535114853662,0.02228422741963629,0.0009609441063859184,0.024667648232317697,0.00908454121678995,0.009703518716212983,0.03457130456060133,0.005584864822063288
2015-02-04,0.007640193375827363,-0.01216332408157755,-0.010794060607696812,-0.006012375237190953,0.0012002180207489224,0.002483499643353611,0.004149351063080028,-0.001863069468188404,0.0008697468597585222,0.005322798370589176
2015-02-05,0.00711179022434483,0.013561982612893719,0.010794060607696854,0.0068938002997087746,0.0026353690211264416,0.016236325762381133,0.00010354851949683587,0.010550966836194393,0.01110267180298662,0.007244065711088664
2015-02-06,-0.008455888472776904,-0.03860573796676801,-0.013362370207148734,0.019536356437097207,-0.00816889050359881,-0.004402097855904497,0.0010346806282306982,-0.012651492668664933,-0.016562460365371068,0.0005727917177613928
2015-02-09,0.0066204262943424285,-0.006360179260977386,-0.0131424053609834,-0.0012098658107426799,-0.005321622507648071,-0.0009805494304406038,-0.0076811110449740445,-0.006562565974762802,0.0005518871416418817,-0.016393763235606432
2015-02-10,0.019029300477083247,0.018830049686008883,0.005695953632023805,0.011007963416220864,0.027982344144537697,0.027584203268746624,0.020829906008735143,0.003989342778920522,-0.005486790495772485,0.01593599072895701
2015-02-11,0.023168161917424476,-0.03369464500887943,0.00029952797324799284,-0.0015406542790510473,-0.0007074515647619725,-0.006705055784655052,0.024296612792350646,0.0029234592172105163,-0.016267296304893594,-0.010942954676762474
2015-02-12,0.012573130877444728,-0.005411159491020484,-0.019515997556384015,0.020349965298050256,-0.0047321624790690716,0.06915337311485394,-0.0012956727293584674,0.004543593992567468,-0.047738135628800464,-0.005225965639239147
2015-02-13,0.004890654940460065,-0.011048398517509692,0.011915898130612402,0.0016775031924638121,-0.004277569502846723,0.000448543904633998,-0.01143413107135529,-0.0015119233148910454,0.004377269986898078,-0.0009320156708922423
2015-02-17,0.005884445767855363,0.003696134877399351,0.008197359813162781,0.0071803937805103865,-0.004296200169862982,0.003132299854121577,-0.007798052284710982,-0.004784672882385239,0.0028422373753069544,0.0017471954251399382
2015-02-18,0.0069383215012401404,0.02015643820478225,-0.00479045312362044,-0.01222085840369215,-0.0019152284038586737,-0.01168529924567663,0.009813189040764161,0.008966475850947208,0.0005381783039690399,0.0038314246556272495
2015-02-19,-0.0020998877964537115,-0.01185525081340214,0.007376125232698656,-0.002360854441280363,0.009065173675061605,0.0027086404307794564,-0.0061594856954301,-0.012246951730380123,0.034845074204363315,-0.03262754667633233
2015-02-20,0.00814093194249441,0.002706754177283498,0.0025962152034106896,0.009577486002511126,-0.0033302042982919964,0.007187784148894978,0.003437407597093225,-0.00399796566896576,0.02518669958065304,0.009295823674000276
2015-02-23,0.026668356564462505,-0.0012172900173432117,-0.0007983204297813437,-0.007553652735675277,-0.0028633416861477833,-0.00809011087746673,0.003929318523739619,0.006107984535896972,-0.046044145136946664,0.00355219030068044
2015-02-24,-0.006260169983436576,0.002162913673201051,0.005177424623370099,0.024466945761273316,0.006668421490081748,0.010589470349411054,0.001306558368422958,0.0012874986909394552,-0.015700937648674383,-0.0003547431357631249
2015-02-25,-0.025905590971546728,-0.009608476509893977,0.005051471492593262,0.00524743885525243,-0.0019003506037890742,-0.007649431209496764,-0.0008038580177812687,-0.0004680111832897824,-0.0017162494669841497,-0.011895204864809819
2015-02-26,0.012576739544668283,-0.010507581201913143,0.015588111514810326,0.007170847937520298,0.009702692784050847,0.002706866010363519,-0.004330621401718355,-0.0033990510736214663,0.01669345934649604,0.002748836531929068
2015-02-27,-0.015142375340180028,0.0019437834344658903,-0.0028250461085540923,-0.004883661950036675,0.019590101113029754,-0.006326035573284474,-0.0009090564740307684,-0.00046952660788036893,-0.0187568262214745,0.0015500267800798227
2015-03-02,0.004892339651401998,-0.024858747178414676,0.006902174260778344,0.007964327368070172,-0.0023118507181798054,0.024183516861295103,0.00020210734303108973,0.0032837907571190697,-0.030002041037217854,0.0003573639866357817
2015-03-03,0.002089355414724343,0.009200649339975855,-0.008561861529093032,0.0032326712244826216,-0.005804140007052238,-0.018759439481418925,-0.006079155708324682,-0.0029319382752467826,0.011237539737762316,-0.0070519885954945394
2015-03-04,-0.006359311575561039,-0.00508522801371918,-0.006765188414341938,0.002578796543989981,-0.010532783537097435,0.011209198220920055,-0.003946053149994752,-0.009557111305796482,0.014328632289798915,-0.009520979677440608
2015-03-05,-0.016709423017323803,0.008040168967400932,0.008522604991263977,-0.0020947144228626265,-0.002355106091266291,0.018988983195793,-0.001336507595646247,0.0033141081921630967,-0.008981189592245054,0.011916740974290577
2015-03-06,0.0015018098424606776,-0.022734975485499173,-0.02378836415538825,-0.01806548346881676,-0.020973632777862534,-0.013653922118460197,-0.01096187223218049,-0.023552777670988966,-0.034222991262336,-0.011795601260409922
2015-03-09,0.004256417837099966,-0.000143453999047427,0.005478862379599199,0.009968145349326342,-0.0031362416441242697,0.002657496665571588,-0.0013525188404308831,0.005188660746905024,-0.015594438016240424,0.0035052422772848643
2015-03-10,-0.020902724852550267,-0.0044660095436509185,-0.011289741616174874,-0.02535983133705619,-0.017056306232977658,0.017101861790820874,-0.01690612590345545,-0.018830761542127372,-0.002938104609135431,-0.009821479417240726
2015-03-11,-0.01839979657494029,-0.007391257528067722,-0.0122317641574093,0.0046590324742461255,-0.014605958169629696,-0.005230729318460961,-0.008508346208599285,-0.001841102817084939,0.017810238003898436,-0.010969299512117645
2015-03-12,0.017917934442624437,0.015444309262313627,0.01524153320206585,0.018584685451090217,0.0199157117341313,-0.009220897667833962,0.021972484694540335,0.008563496456630603,-0.01387723588855585,0.014884166557690216
2015-03-13,-0.006934680644109042,-0.012393923943772294,-0.006230062323852336,-0.006047410050001662,-0.016401731158687594,0.001322706141417203,-0.014629665960938473,-0.0031722918248474857,-0.012587386429474445,0.0
2015-03-16,0.010943874346191112,0.014682994662851234,0.018475809779115095,0.013838349314054641,0.009476308051189052,0.01182337045636212,0.011909336208288117,0.020921234188414392,0.036530447505924324,0.016829519755119846
2015-03-17,0.016588648081355552,0.00014269795958966636,-0.011644289779033663,-0.0038879233188740263,0.005445417515364825,0.0121166261236772,-0.013925974895992352,-0.008533654216307057,-0.0049688967921734046,-0.008076833049444803
2015-03-18,0.011193309605679727,0.027202010217453672,0.015594399396817725,0.002269839614960197,0.0022193826858593283,-0.0164793333965111,0.0054035088118011085,0.010804659293487888,0.03024707436572859,-0.0010897150215831315
2015-03-19,-0.007579073790060532,-0.00445915379913658,0.0022643798710060238,-0.008946772150399587,-0.014388703557454377,0.015188150134022067,-0.005722338019169152,-0.0044277099562574284,-0.025533757903858405,-0.012313617727732706
2015-03-20,-0.012628323072155452,0.008206154770618871,0.006957837416762508,0.00894677215039945,0.015619547257490917,0.010708768628011013,0.013091847442058872,0.016179360623328868,0.012343618570630861,0.020879813419686893
2015-03-23,0.010351360831493562,0.00013873879099136346,0.005648276340664091,-0.00992767073009247,-0.0007380776635519617,-0.03291786737697728,0.0053346797237270715,0.0014151726139531218,0.007794746195763983,0.0008402918571266825
2015-03-24,-0.004096171413249869,-0.010301991773577938,-0.009954524004780993,-0.011184536346066252,-0.003699950519774676,-0.013744072883646407,0.00010441912985212258,-0.011138806985156543,0.010414901829068896,-0.0031256467853736578
2015-03-25,-0.026474216937506206,-0.010692449868758804,-0.01601583680214854,-0.014158679256050792,-0.0004945278696110775,-0.06263582172907578,-0.006278774149642315,-0.010903250427086597,-0.03747727079732416,-0.021050800663662904
2015-03-26,0.006946029845549531,-0.004820529347838252,-0.00199530161886078,-0.0011748507988582609,-0.0024748109330076052,-0.003332064821273283,0.00387653378434926,-0.010413787512219337,-0.020223661788001102,0.006984874995267489
2015-03-27,-0.008000274874069083,0.0004263088690737042,0.0019953016188608112,0.00016819917197738498,-0.006714001740903918,0.01936296647759615,0.003340552329851366,0.0019457870504440895,-0.028823861915902877,-0.0066162705897789
2015-03-30,0.02499935512172372,0.010598333921472537,0.011986483107001018,0.023401633951459812,0.010671142340953425,0.004200565230899635,0.005923140916719292,0.0049689430056875485,0.02966381526583562,0.014401355494467112
2015-03-31,-0.015470853061734803,-0.003802576587176251,-0.009399053412579118,-0.006253101181706973,0.0009870871872648763,-0.02547280194264913,-0.009368147258732307,-0.009474164315523155,-0.009490228947205274,-0.003398546046848438
2015-04-01,-0.0014474895953314783,0.008989761923798488,-0.014518142381346182,-0.0038294949980540735,0.0032010615271535156,0.003814784334244922,-0.0055583672298889384,0.00462672280809731,-0.006270690148005495,-0.018900749309438473
2015-04-02,0.00857465669200138,0.0009786742915351171,0.004929567453979731,0.009463189939178572,0.0,0.0023770034802057813,0.006290072694509737,0.0013349884648613426,0.01801467764900878,0.0002476949694551426
2015-04-06,0.016068642495996103,0.015663291859031408,-0.004828526460375131,-0.0008267212907978927,0.011972609569951661,0.02855349209420736,0.00822166410916153,0.007373142724826048,0.06142509264600836,0.003215412415916972
2015-04-07,-0.01057769875153192,-0.010507581201913143,0.009434709871553724,0.006264538802874519,-0.0038934518886327945,0.008729662812606552,-0.002802189493268753,-0.007858465361413144,0.0007382967353085246,-0.006068699885685604
2015-04-08,-0.0032589997343722846,-0.0027834981559635317,0.0005991263882710591,0.0032813780152559646,-0.0029305047797543752,0.007292502975255732,-0.0018723187711382771,0.004601512376341149,0.021513574325074822,0.006562402685168901
2015-04-09,0.007614229584837062,-0.005310285989532242,0.011613790474514588,0.006855945905813092,0.0039053701428241397,0.02289666713808841,0.0033264450562750215,0.0014487082393702484,0.01158564245693915,-0.0023476725105827405
2015-04-10,0.0042576922729641396,0.007398717770699583,0.0071782220969198954,0.003734896525065858,-0.00414999922294532,0.010156816453637047,-0.0015580580496739758,0.005534588719370319,0.003848138043136459,-0.0023530238671607864
2015-04-13,-0.001968981658645045,-0.011329653175214635,-0.014905810417196783,0.005978543977201136,-0.0044130043946607606,-0.009269851800195444,-0.006988908108422829,0.0009589945327209223,-0.005324746976747791,-0.004474018680491484
2015-04-14,-0.004345319434766464,0.007567428898667421,-0.00029855838524892514,0.015506757069031804,-0.004679168141201099,-0.008460974594056916,0.009998873868771192,0.002035422491367176,-0.01112082935895186,-0.0017448467670577441
2015-04-15,0.0037932281753747556,0.010968467720655706,0.0007956213589282098,0.018389758864282055,-0.002718871618076579,0.012002736397691782,0.0014501237480558848,-0.0010764952090292269,0.0017818964701395738,-0.005128424227401701
2015-04-16,-0.004822883648837187,-0.008598320748032174,-0.008084117744754963,-0.006249273118609006,0.004938254303935886,-0.006205899512262695,-0.0018648160368368645,-0.00012031749477721313,-0.005451990154159205,-0.0062902345372299
2015-04-17,-0.01131838282149623,-0.004606430061770205,-0.0021062016073611295,-0.015317955456233719,-0.007416916514284966,-0.01297816339621674,-0.006657492518645456,-0.011684506174790337,0.000435356518677135,-0.017312220079537526
2015-04-20,0.02258844198752977,0.017751134633489846,0.006306254748782029,0.0063451925874948405,0.008893448864719211,-0.00496745156883363,0.007175697077419902,0.004111518244857427,-0.00737762051520866,0.0033330633787685
2015-04-21,-0.0054222019206646615,-0.009113777458533963,0.0008976703093246519,-0.014815046688837154,0.0029471224110659586,-0.001358584004450873,0.0028974207778329603,0.002530625381448861,0.019967868746211544,-0.0014087866348834175
2015-04-22,0.013383993988273744,0.005947398070307656,0.0012952700894195736,0.010060090262379456,0.012912986253917392,0.011268600772417934,0.0051531616938257285,0.0001204366214129125,0.04678474050637763,0.005113107954601056
2015-04-23,0.008130678720446614,0.009332716141576778,0.00029852269888551837,-0.00222710332680308,-0.008752896213517679,-0.004041976569544876,-0.016061726199915194,-0.01808220894386747,-0.0038352543420964373,0.009517232035623647
2015-04-24,0.004693077080293204,0.004634419646239736,0.00615308203345081,-0.003189792558935601,-0.0014663258717760599,-0.008587730353391219,-0.005866991236059729,0.0006184205122900883,-0.0007779222876597997,0.008300835753455672
2015-04-27,0.018028153594540887,-0.013278253972346502,-0.004958771462368213,-0.004161951774008934,-0.0014684791411192243,0.007687141723802668,-0.007170628037352785,-0.0049506661613514585,0.0583302672383117,-0.005903651533466673
2015-04-28,-0.01588109265985512,0.0023397265397951707,0.0015889557980307283,0.006714631277802174,-0.0014706387438273613,0.0049425651991334115,-0.0007413298846833796,-0.002235680037749182,-0.004631839899719443,-0.0034080979554709815
2015-04-29,-0.014815178659389883,-0.006067070528016149,-0.0034802950499019415,0.013295735651205539,-0.00689107181336265,-0.007649431209496764,-0.00042345702795929007,-0.007113219613667641,0.008511120452263243,-0.015543702998627685
2015-04-30,-0.027504854052535957,-0.00861240699270234,-0.01192453486766883,-0.0053602147887366345,0.0017271599295114444,0.002706866010363519,0.007809966640035215,-0.004267325602427515,-0.02791897023681704,0.0021808358598189624
2015-05-01,0.029911930150599123,0.0002791850434595493,0.009331482976177577,0.005517190321198245,0.008592043999583248,0.02447286092789563,0.0046152544040874936,0.009762741869054079,-8.841021510166788e-05,0.0070217523437653305
2015-05-04,-0.0019405729460570402,0.0008367585716171892,0.0021946904976055466,0.017299637112693157,0.001221651368194082,-0.006173063157479464,0.004072608865883982,0.0007468010987993793,0.019626467298796236,0.007352028530525515
2015-05-05,-0.022790863298732436,-0.013185898339143041,-0.008506509560151223,-0.004956463607537653,-0.005140218506506591,-0.025986939494218812,-0.005538656710636947,-0.0034906713556910065,0.010529570494660813,-0.013349542887545305
2015-05-06,-0.006299650861114485,-0.0015547129665193743,-0.0033221835999308487,-0.00748141769703293,-0.002211333672162558,0.0031722162712698766,0.0006281981206928729,0.004112955894711059,-0.010876662094637066,0.00012888325625927708
2015-05-07,0.006166334781852363,0.0031064297152361884,0.004929086163601064,0.009033006696566835,0.00098325310490759,0.017493088848749564,-0.003461885223211867,-0.0024908366714848887,0.027268756923558395,0.004881738152673362
2015-05-08,0.018665213078324968,0.012051763738295624,0.017998676691090412,0.01523199667168708,0.006855834060415714,-0.07667636233663656,0.014606321262889684,0.009431530862026038,-0.0008026891786145386,0.006387212120731876
2015-05-11,-0.010238590963130786,-0.010924526078212374,-0.004346103116466553,-0.0006108589781633269,-0.0009760164566795588,-0.009647495429876324,-0.0020736774260962133,-0.008559025838505959,0.012098410758755259,-0.00549059424600784
2015-05-12,-0.003568984828883485,0.0011259684259351819,-0.005558055060076906,-0.001375971361609415,-0.006124940663933321,0.009647495429876215,-0.0015580580496739758,-0.00399439138194705,0.02168478414483605,0.010951206411370719
2015-05-13,0.0011118951429536753,-0.002676352139470718,0.0007960170886336543,0.0024448638956533642,0.008808126677803452,0.005744395234293824,0.002180301891701413,-0.0031322320725766717,-0.006394518342469454,-0.010183328827591986
2015-05-14,0.023063530285122796,0.009824936042224532,0.01264984833180692,0.00805648536867771,0.010902610691401193,0.016098979598670266,0.01635785420407191,0.010857055168843069,0.003776028799023596,0.007139389021250424
2015-05-15,-0.0013969864696081972,0.008206154770618871,0.004604785773716292,-0.0025769940656733487,0.0004815738987634512,0.00046929398957190957,0.002242313620098839,0.00593975874208703,0.019232142191383122,0.006584363726064901
2015-05-18,0.01096706583492413,0.0009697050739660484,0.010888848153109611,0.008163424004639045,-0.00482844117394315,-0.001409241159427218,-0.0017319867688377754,-0.0038319230150323904,-0.0003617749088878535,0.00854447233538775
2015-05-19,-0.0009221696041688733,-0.0009697050739659688,0.005207607324353015,0.008843794167802007,-0.00024189147375170233,-0.006254657398662369,-0.0010208087051765814,0.001113753882609299,-0.0064933318726669185,-0.04465067539415671
2015-05-20,-7.673853880620282e-05,-0.00416415676599949,-0.0034688212129570933,-0.0079410568333352,0.0009676615291635044,0.0,-0.002657613759582977,-0.004339565450403128,-0.011353287570736796,-0.006958744341463009
2015-05-21,0.010174067292337228,0.0018068296557488077,-0.00418955107785505,0.002554067147677599,-0.0029061820648794744,-0.007154424202870115,-0.0050289234251366,-0.0008699143011579814,0.005183918619289489,0.002763033379024175
2015-05-22,0.008714320006878455,-0.0006944724425665673,-0.010502000369370164,-0.00270449196213522,-0.00048534587572595224,-0.0014370240930395664,-0.009717708435370016,-0.005736932954369374,0.008553835328295118,-0.0032904665700541538
2015-05-26,-0.022277362044145245,-0.006412604519197823,-0.005243223712619333,-0.01119493014098607,-0.005352479326784434,-0.006251790982911875,-0.004894389933782174,-0.010183359974227665,-0.001090469364007163,-0.012735165980272401
2015-05-27,0.018497560176301196,-0.00045119283112758944,0.0030698173476361927,0.011194930140986048,0.0031659841729824653,0.05216191687430503,0.0061404042479379865,0.0031545513804953967,-0.00012128808890102426,0.003864152809138856
2015-05-28,-0.0019707182595421926,0.0019743434298872724,0.00019767808029686506,-0.004070122722125408,0.00048634387278151424,0.013641920396899895,0.007030505850808222,-0.0007562157674328065,0.016116428556298173,-0.0046657433529533904
2015-05-29,-0.011447971180748896,-0.006360730856073333,-0.010035229000501947,-0.006364829562489072,-0.004384538793851755,-0.00045118489092417296,-0.006511817896582544,-0.011920468770483814,-0.0025883372774883786,-0.007645367275496262
2015-06-01,0.0019936469698201616,-0.0002837750298097906,-0.0009990611791130843,0.004550284917978375,-0.0004884814700254649,0.011233524752435794,-0.004781763121216891,0.005851281135027236,-0.005397323849431632,0.006174454192940419
2015-06-02,-0.004452825113337861,-0.012991604353673665,-0.0005996339399965769,-0.0009082043927448515,0.0012206922181133807,-0.019856618408701017,0.0008333581518349117,-0.003939304714372798,-0.004419362352227391,-0.0026801293525309396
2015-06-03,0.001230410465107104,-0.01680963409328682,0.0010993396356296752,0.010247005847131823,-0.002932065294210659,-0.010998752625536599,-0.0004932753512688954,0.0002545430299231229,0.0025736219652755413,0.004818924724830558
2015-06-04,-0.005857782658294816,-0.008070115337185942,-0.008629576454957044,-0.005562385171703289,-0.006874931520691166,0.01781283842445013,-0.012246434982562643,-0.005232351633332624,-0.012406423354541639,-0.009930315174218914
2015-06-05,-0.005503714454794533,-0.01096116774788524,-0.006470171513703803,0.016299268039628223,-0.012145060566709553,0.007666116248221233,-0.011646450579933932,-0.009255861039972144,0.013008689596127656,-0.014809252435296235
2015-06-08,-0.0066290859012842,-0.0031324847499879273,-0.0064107690498904,-0.007892051108521038,0.0014951262978311337,-0.023177621276235245,-0.0022592613000470417,0.003609731729738314,0.028294672033666528,-0.006178111649494447
2015-06-09,-0.0029776390250013133,-0.001495361303681147,0.002548863605089871,0.004325958514275143,0.0009954229357086563,0.005044593277889937,0.0024744519163606925,0.015196978153325068,-0.00113214509669344,-0.001930104805200578
2015-06-10,0.011392771733050365,0.00029883099342289027,0.00679907775241677,0.01594813895973542,0.003228625347852337,-0.018002189544694437,0.0066390605532471204,0.008078758918824841,-0.02092050364232466,0.006327521319299292
2015-06-11,-0.0022525777866657295,0.006263262251523427,0.003634040279572744,0.0038021229621466074,0.002496782832988846,0.01065626287036832,0.004260417001976151,-0.0016353365085157907,0.0028281472936911066,0.00013711113706934539
2015-06-12,-0.011104418802670648,-0.007011164307367414,-0.009008693633477394,-0.003948330717154568,-0.003497375014161266,-0.02756550981727961,-0.0037266932443005786,-0.006823743306333857,-0.0028679764483065502,-0.007016748528944177
2015-06-15,-0.0019676880357486176,0.004480963696166125,-0.008782819181342461,-0.0038168980941470526,-0.009302061665719336,-0.0018964991579085936,-0.01180391221964131,-0.009554886345105436,-0.0012374338282701012,-0.006926908940163459
2015-06-16,0.00534348929999002,0.004015875469402719,0.008884559363745981,0.00557328584196565,0.012300970192963568,0.012264014277172,0.009775166345289781,0.012466968892738182,0.010883927745015778,0.0058217614561652834
2015-06-17,-0.0023540700281283245,0.0093077004355623,0.00375467877196379,-0.0033694742794891696,0.004729359757198431,0.011652747311375557,0.0053307698894407085,0.012313266692742535,0.028393631742213578,0.005238702251867898
2015-06-18,0.0045458583029845175,0.012422578436445758,0.016374633214069616,0.009348627924326901,0.00939201459493406,0.016544000012177474,0.012468391324763316,0.009198109293282738,0.005667283729091548,0.003431355300681313
2015-06-19,-0.010059842213838426,-0.011687439743239172,-0.004994216823239123,-0.010229363365086463,-0.006169357902471677,-0.003195393800127521,-0.0038934065786652232,-0.0034701492799837346,0.002364655052021524,-0.0032939625586374576
2015-06-22,0.007946338598662646,0.0030810944399156702,0.0023003936697513386,0.012842778380605577,0.0019780335986148245,-0.004123989413201638,0.007770854376843555,-0.001118329752117464,-0.010415685822857295,0.0006871573990953482
2015-06-23,-0.004555498091352878,-0.010307997451356053,-0.0031018648498247715,0.011390936906054625,-0.002473251126196979,-0.026047628026780043,0.0,-0.008237440139818059,0.029881379086844274,-0.003026743939177718
2015-06-24,0.00846599281630889,0.0013312111640084647,-0.004520296284026955,-0.010521144427755367,-0.004716057322703678,-0.009945494475718217,-0.0032478627663543387,-0.003515846471362889,-0.009383820283772002,-0.0026218391274904157
2015-06-25,-0.0047729651397629925,-0.009057662983873014,-0.0021163897950360858,-0.005375056523038275,-0.004238875580955223,0.007586381524116081,-0.004839215728362515,-0.0015097041167706688,0.01355925805276423,-0.007210382150924902
2015-06-26,-0.0058996995990985065,0.0034248408443348023,0.005232488131958481,0.004360394926453876,-0.0005001169648235449,-0.02052071726185704,0.0008431503463857887,-0.0006305211480927109,-0.006344692767190736,0.0036117859879818753
2015-06-29,-0.017669901580940665,0.00029722463133248115,-0.01986690739076899,-0.025708220961416905,-0.01511363980191622,-0.030349869019911078,-0.01293765874737557,-0.01293947434100181,-0.019164806231762376,-0.009753167439221833
2015-06-30,0.0072009922260721105,-0.006261045023259812,-0.002254537151721733,0.008298749722310714,-0.004324120007022689,-0.0004974122574757938,-0.0037423042931897382,-0.001021426483601692,0.023535842676817006,-0.006884799568644172
2015-07-01,0.009284740770111538,0.0029860943142486097,0.01030986384937835,0.011079132496822703,0.006858942832635575,0.014317776461244165,0.01256264308528391,0.018739216529669377,0.0033121051692337686,0.013304466892724076
2015-07-02,-0.001264507999577248,0.012299373088851642,-0.0003049105202347025,-0.008112684403597026,-0.00025302110311102664,0.0009800233334011582,0.0014802332032298326,0.002630455771149344,0.03959218179886062,-0.0002782858728398542
2015-07-06,-0.003485968550229316,-0.0007368496897979507,-0.0024412002225480812,-0.0028181461282270896,-0.001774203419196323,-0.012318496050798773,-0.002750176062403399,0.0015005833079437458,-0.0010718486621204945,0.009280387987506713
2015-07-07,-0.002463405294957518,0.02157871230671604,0.00730528534542565,-0.007902638743301835,0.020836705800207703,-0.019019909031519507,0.02096445802670421,0.020647046398324986,-0.04324998266363249,0.017223299695363865
2015-07-08,-0.02513611420334994,0.0014411411572820883,-0.011693658353608699,-0.020722155612435463,-0.009736797527353382,-0.007099293681790161,-0.008228482252208976,-0.008972776250735844,-0.04943247714978346,-0.009942494847015888
2015-07-09,-0.020607471266851193,-0.011297818679548304,0.006423188427472363,0.010338977882290464,0.0015038812761654172,-0.012288699951917077,-0.01072569668420141,-0.004083244494122801,0.011542844689962467,-0.0038395259758170763
2015-07-10,0.02638313012987539,0.004505347553112799,0.01141826502411417,0.014118777287408762,0.011704941236913903,0.0173650555860994,0.010097682439596918,0.003588315730143442,0.004757516993591066,0.004660543343768085
2015-07-13,0.019121994701210076,0.0018833314587926968,0.007407328448171524,0.01539162386943472,0.006662544679724679,0.006560679081976196,0.01732710883613669,0.011790163819920391,0.011547946093778832,0.010340248276927366
2015-07-14,-0.0003982387933754623,0.0015909395402678292,-0.0048985195085754964,0.013855716593005685,0.012464703453206619,0.0005029178599509931,-0.0009266650383700143,0.001585770860161556,0.01322461194395776,-0.0012187707978625548
2015-07-15,0.009586757000937913,0.0046136642683226115,0.00639335347199474,0.0021705251181796783,-0.0009718251282695594,-0.007063596941927087,-0.00806240738815878,0.0013402080914895022,-0.009493350092744896,-0.0018993046928863248
